/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,823,1546,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,824,1623,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,824,1933,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,836,1247,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,843,1309,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,855,1542,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,858,1957,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,868,1214,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,865,1836,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,867,2019,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,872,1109,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,878,2080,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,887,1932,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,890,1402,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,894,1055,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,894,2027,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,902,1987,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,910,2049,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,916,888,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,918,1914,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,922,1521,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,929,1982,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,938,1887,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,964,2045,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,957,2141,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,961,2213,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,972,2114,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,973,2063,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,974,1455,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,983,2242,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,983,2020,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,981,1946,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,996,1986,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1006,2161,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1000,2119,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1009,1316,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1004,1133,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1021,1913,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1023,2008,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1023,2072,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1026,1959,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1029,2244,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1033,2007,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1038,2045,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1042,1852,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1045,2103,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1043,2134,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1069,2182,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1072,2297,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1070,2004,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1078,1899,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1082,773,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1084,2177,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1090,675,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1096,2166,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1129,2050,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1137,1768,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1136,2264,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1138,2072,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1143,2152,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1154,2370,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1157,2095,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1153,2184,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1162,2263,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1164,2210,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1169,2250,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1170,1818,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1175,2316,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1179,1630,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1176,2110,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1185,2354,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1194,2160,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1198,2006,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1194,2370,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1201,2321,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1203,2214,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1202,2253,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1213,2228,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1214,2377,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1227,2140,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1226,2320,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1231,2265,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1235,1491,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1236,2214,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1237,2521,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1245,2345,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1245,2327,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1254,2281,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1258,2235,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1260,2168,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1259,2190,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1269,1641,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1276,2404,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1284,1822,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1277,2240,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1287,2336,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1288,2438,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1297,1426,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1306,321,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1302,2251,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1317,2196,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1313,2372,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1331,1937,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1336,2313,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1340,2111,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1341,2307,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1338,2310,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1342,2441,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1352,2401,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1347,2208,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1353,299,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1353,2311,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1358,2627,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1363,2035,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1367,2555,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1385,2532,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1393,2192,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1403,2440,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1403,2067,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1418,2352,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1412,2563,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1421,1040,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1428,1712,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1426,2170,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1431,1595,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1435,322,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1439,1830,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1442,1690,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1445,235,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1442,2632,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1455,2758,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1454,526,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1465,2571,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1467,1747,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1514,469,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1522,1601,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1525,2147,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1524,2206,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1522,2582,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1534,2840,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1537,526,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1542,954,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1576,1159,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1587,367,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1595,971,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1617,530,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1620,44,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1630,1558,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1653,1599,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1658,738,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1665,1629,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1674,1069,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1708,739,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1750,1728,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1758,44,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1767,873,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1765,3064,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1822,177,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1827,1584,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1843,1585,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1877,3108,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1878,2483,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1880,548,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1888,777,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1902,2911,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1911,3001,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1924,1780,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1926,2921,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1933,544,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1944,2308,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1955,1764,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1942,2935,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1947,3069,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1971,382,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1969,1762,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1976,3098,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1978,2529,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1984,1863,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1985,1727,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,1993,3179,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,2007,2930,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,2011,1835,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,2018,361,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,2018,3202,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,2036,1777,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,2041,499,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,2046,1851,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,2049,1751,60,60
/media/fillan/LINUX MINT/ML/FoxP2/Image 1 Rescaled.tif,2533,3689,Cell,2048,2422,60,60
